company,date,price
2317,2017/3/21,91.5
2317,2017/3/20,91.3
2317,2017/3/17,91.4
2317,2017/3/16,90.9
2317,2017/3/15,90.1
2317,2017/3/14,90
2317,2017/3/13,90
2317,2017/3/10,89.9
2317,2017/3/9,89.3
2317,2017/3/8,90.7
2317,2017/3/7,90.5
2317,2017/3/6,89.9
2317,2017/3/3,88.8
2317,2017/3/2,89.6
2317,2017/3/1,89
2317,2017/2/24,89.5
2317,2017/2/23,90.3
2317,2017/2/22,90.5
2317,2017/2/21,90.5
2317,2017/2/20,90.1
2317,2017/2/18,89.9
2317,2017/2/17,90
2317,2017/2/16,91
2317,2017/2/15,90.9
2317,2017/2/14,90
2317,2017/2/13,89.9
2317,2017/2/10,89.1
2317,2017/2/9,88.9
2317,2017/2/8,87.5
2317,2017/2/7,85.8
2317,2017/2/6,85
2317,2017/2/3,83.7
2317,2017/2/2,84.1
2317,2017/1/24,83.7
2317,2017/1/23,84
2317,2017/1/20,83.4
2317,2017/1/19,83.5
2317,2017/1/18,83.3
2317,2017/1/17,84
2317,2017/1/16,83.5
2317,2017/1/13,84.2
2317,2017/1/12,84.3
2317,2017/1/11,84.2
2317,2017/1/10,84
2317,2017/1/9,83.5
2317,2017/1/6,83.8
2317,2017/1/5,84
2317,2017/1/4,84.2
2317,2017/1/3,84.3
2317,2016/12/30,84.2
2317,2016/12/29,83.6
2317,2016/12/28,84
2317,2016/12/27,83.5
2317,2016/12/26,83.3
2317,2016/12/23,82.7
2317,2016/12/22,82.8
2317,2016/12/21,83.3
2317,2016/12/20,83.7
2317,2016/12/19,82.8
2317,2016/12/16,83.6
2317,2016/12/15,84.2
2317,2016/12/14,83.7
2317,2016/12/13,84.4
2317,2016/12/12,83.4
2317,2016/12/9,85
2317,2016/12/8,84.8
2317,2016/12/7,83.1
2317,2016/12/6,82.3
2317,2016/12/5,81.3
2317,2016/12/2,81.7
2317,2016/12/1,82.4
2317,2016/11/30,82
2317,2016/11/29,82
2317,2016/11/28,81.3
2317,2016/11/25,80.5
2317,2016/11/24,81.1
2317,2016/11/23,82
2317,2016/11/22,81.2
2317,2016/11/21,80.9
2317,2016/11/18,80.9
2317,2016/11/17,80.6
2317,2016/11/16,79
2317,2016/11/15,79
2317,2016/11/14,79
2317,2016/11/11,79
2317,2016/11/10,81.5
2317,2016/11/9,80.4
2317,2016/11/8,83
2317,2016/11/7,83.5
2317,2016/11/4,82
2317,2016/11/3,81.7
2317,2016/11/2,82.6
2317,2016/11/1,84.6
2317,2016/10/31,85.3
2317,2016/10/28,84.8
2317,2016/10/27,85.4
2317,2016/10/26,85.6
2317,2016/10/25,85.7
2317,2016/10/24,84.2
2317,2016/10/21,84.3
2317,2016/10/20,83.5
2317,2016/10/19,82.4
2317,2016/10/18,82.1
2317,2016/10/17,81.9
2317,2016/10/14,81.2
2317,2016/10/13,81.8
2317,2016/10/12,81.6
2317,2016/10/11,81.1
2317,2016/10/7,80
2317,2016/10/6,80.2
2317,2016/10/5,79.6
2317,2016/10/4,79.5
2317,2016/10/3,79.2
2317,2016/9/30,79
2317,2016/9/29,79.8
2317,2016/9/26,78.9
2317,2016/9/23,79.8
2317,2016/9/22,79.6
2317,2016/9/21,80
2317,2016/9/20,80.2
2317,2016/9/19,80.4
2317,2016/9/14,77.4
2317,2016/9/13,77.2
2317,2016/9/12,77.5
2317,2016/9/10,78
2317,2016/9/9,77.7
2317,2016/9/8,78.5
2317,2016/9/7,79.5
2317,2016/9/6,79.8
2317,2016/9/5,78.2
2317,2016/9/2,77.2
2317,2016/9/1,87.4
2317,2016/8/31,88
2317,2016/8/30,89
2317,2016/8/29,89.3
2317,2016/8/26,88.5
2317,2016/8/25,88.5
2317,2016/8/24,86.7
2317,2016/8/23,85.8
2317,2016/8/22,85.4
2317,2016/8/19,85.3
2317,2016/8/18,85.7
2317,2016/8/17,85
2317,2016/8/16,86.2
2317,2016/8/15,87.2
2317,2016/8/12,86.2
2317,2016/8/11,89.5
2317,2016/8/10,90
2317,2016/8/9,89.9
2317,2016/8/8,90
2317,2016/8/5,88.4
2317,2016/8/4,88
2317,2016/8/3,87.5
2317,2016/8/2,88.5
2317,2016/8/1,88.8
2317,2016/7/29,87.9
2317,2016/7/28,89
2317,2016/7/27,89
2317,2016/7/26,87.8
2317,2016/7/25,87.6
2317,2016/7/22,87.6
2317,2016/7/21,87.4
2317,2016/7/20,86
2317,2016/7/19,86.2
2317,2016/7/18,86
2317,2016/7/15,84.5
2317,2016/7/14,83.5
2317,2016/7/13,83.5
2317,2016/7/12,83.3
2317,2016/7/11,82.5
2317,2016/7/7,82.1
2317,2016/7/6,81.5
2317,2016/7/5,83
2317,2016/7/4,83.3
2317,2016/7/1,82.7
2317,2016/6/30,82.5
2317,2016/6/29,82.5
2317,2016/6/28,82.5
2317,2016/6/27,82
2317,2016/6/24,81.5
2317,2016/6/23,82.9
2317,2016/6/22,81.5
2317,2016/6/21,80.7
2317,2016/6/20,80.5
2317,2016/6/17,79.3
2317,2016/6/16,78.8
2317,2016/6/15,80.2
2317,2016/6/14,79.9
2317,2016/6/13,78.6
2317,2016/6/8,81.3
2317,2016/6/7,81.1
2317,2016/6/6,80.2
2317,2016/6/4,80.2
2317,2016/6/3,80
2317,2016/6/2,79.3
2317,2016/6/1,80.6
2317,2016/5/31,80.1
2317,2016/5/30,79.5
2317,2016/5/27,78.4
2317,2016/5/26,78.1
2317,2016/5/25,78.4
2317,2016/5/24,76.4
2317,2016/5/23,77.4
2317,2016/5/20,74
2317,2016/5/19,74.2
2317,2016/5/18,74.4
2317,2016/5/17,74.3
2317,2016/5/16,74
2317,2016/5/13,74.4
2317,2016/5/12,73.3
2317,2016/5/11,74
2317,2016/5/10,74.8
2317,2016/5/9,72.6
2317,2016/5/6,73.8
2317,2016/5/5,75.4
2317,2016/5/4,75.7
2317,2016/5/3,75.6
2317,2016/4/29,77.1
2317,2016/4/28,78.6
2317,2016/4/27,79.5
2317,2016/4/26,80.2
2317,2016/4/25,80.3
2317,2016/4/22,81
2317,2016/4/21,80.3
2317,2016/4/20,79.2
2317,2016/4/19,81.5
2317,2016/4/18,82.6
2317,2016/4/15,82.9
2317,2016/4/14,82.4
2317,2016/4/13,83.7
2317,2016/4/12,82
2317,2016/4/11,81.2
2317,2016/4/8,81.9
2317,2016/4/7,81.5
2317,2016/4/6,81.2
2317,2016/4/1,83
2317,2016/3/31,84.8
2317,2016/3/29,83.7
2317,2016/3/28,84.5
2317,2016/3/25,83.8
2317,2016/3/24,84.5
2317,2016/3/23,84.2
2317,2016/3/22,84.3
2317,2016/3/21,84.5
2317,2016/3/18,84
2317,2016/3/17,82.5
2317,2016/3/16,83
2317,2016/3/15,82.3
2317,2016/3/14,84
2317,2016/3/11,83.2
2317,2016/3/10,83
2317,2016/3/9,82.8
2317,2016/3/8,83
2317,2016/3/7,81.6
2317,2016/3/4,82.9
2317,2016/3/3,80.5
2317,2016/3/2,79.5
2317,2016/3/1,77.7
2317,2016/2/26,78
2317,2016/2/25,78.5
2317,2016/2/24,76.5
2317,2016/2/23,77
2317,2016/2/22,76.7
2317,2016/2/19,76.7
2317,2016/2/18,77.7
2317,2016/2/17,76.7
2317,2016/2/16,76.6
2317,2016/2/15,74.7
2317,2016/2/3,76.6
2317,2016/2/2,78.4
2317,2016/2/1,79.5
2317,2016/1/30,78.2
2317,2016/1/29,77.8
2317,2016/1/28,75.1
2317,2016/1/27,75.3
2317,2016/1/26,75.5
2317,2016/1/25,76
2317,2016/1/22,74.8
2317,2016/1/21,72.7
2317,2016/1/20,73.1
2317,2016/1/19,75.3
2317,2016/1/18,74.9
2317,2016/1/15,75.3
2317,2016/1/14,76
2317,2016/1/13,76.6
2317,2016/1/12,76.3
2317,2016/1/11,75.4
2317,2016/1/8,78
2317,2016/1/7,78.3
2317,2016/1/6,79
2317,2016/1/5,79.1
2317,2016/1/4,79
2317,2015/12/31,80.8
2317,2015/12/30,80.9
2317,2015/12/29,80.7
2317,2015/12/28,81
2317,2015/12/25,81.6
2317,2015/12/24,81.6
2317,2015/12/23,81.3
2317,2015/12/22,80.7
2317,2015/12/21,81.4
2317,2015/12/18,81.2
2317,2015/12/17,82.4
2317,2015/12/16,80.2
2317,2015/12/15,80
2317,2015/12/14,80.8
2317,2015/12/11,83.1
2317,2015/12/10,82.9
2317,2015/12/9,83.3
2317,2015/12/8,83.9
2317,2015/12/7,84.7
2317,2015/12/4,84.2
2317,2015/12/3,84.7
2317,2015/12/2,85.7
2317,2015/12/1,86
2317,2015/11/30,84
2317,2015/11/27,85
2317,2015/11/26,85.4
2317,2015/11/25,84.3
2317,2015/11/24,84.3
2317,2015/11/23,85.5
2317,2015/11/20,86
2317,2015/11/19,85.5
2317,2015/11/18,84.8
2317,2015/11/17,85
2317,2015/11/16,82.8
2317,2015/11/13,83.6
2317,2015/11/12,83.9
2317,2015/11/11,83.4
2317,2015/11/10,84.5
2317,2015/11/9,86
2317,2015/11/6,86.6
2317,2015/11/5,88.2
2317,2015/11/4,88.7
2317,2015/11/3,87.8
2317,2015/11/2,87.4
2317,2015/10/30,86.6
2317,2015/10/29,86.8
2317,2015/10/28,88
2317,2015/10/27,88.6
2317,2015/10/26,88.7
2317,2015/10/23,87.4
2317,2015/10/22,86.6
2317,2015/10/21,86.4
2317,2015/10/20,87.1
2317,2015/10/19,87.7
2317,2015/10/16,87.8
2317,2015/10/15,86.7
2317,2015/10/14,86.1
2317,2015/10/13,87.5
2317,2015/10/12,88.1
2317,2015/10/8,86.7
2317,2015/10/7,86.9
2317,2015/10/6,86.4
2317,2015/10/5,86
2317,2015/10/2,85.7
2317,2015/10/1,85.9
2317,2015/9/30,85.6
2317,2015/9/25,84.3
2317,2015/9/24,83.6
2317,2015/9/23,84.1
2317,2015/9/22,85.1
2317,2015/9/21,84.2
2317,2015/9/18,85.5
2317,2015/9/17,85.5
2317,2015/9/16,85
2317,2015/9/15,84.7
2317,2015/9/14,85.1
2317,2015/9/11,84.7
2317,2015/9/10,84.6
2317,2015/9/9,85.5
2317,2015/9/8,82.8
2317,2015/9/7,82.9
2317,2015/9/4,83
2317,2015/9/3,83.9
2317,2015/9/2,90.6
2317,2015/9/1,89.8
2317,2015/8/31,92.5
2317,2015/8/28,88.6
2317,2015/8/27,84.6
2317,2015/8/26,83.5
2317,2015/8/25,85
2317,2015/8/24,81.6
2317,2015/8/21,85.5
2317,2015/8/20,87.4
2317,2015/8/19,88.1
2317,2015/8/18,88.3
2317,2015/8/17,88.2
2317,2015/8/14,88.7
2317,2015/8/13,87.4
2317,2015/8/12,86.5
2317,2015/8/11,88.5
2317,2015/8/10,88.5
2317,2015/8/7,88.5
2317,2015/8/6,88.5
2317,2015/8/5,89
2317,2015/8/4,89.5
2317,2015/8/3,89.2
2317,2015/7/31,90.7
2317,2015/7/30,90.9
2317,2015/7/29,91.5
2317,2015/7/28,90
2317,2015/7/27,90.1
2317,2015/7/24,90.5
2317,2015/7/23,90.5
2317,2015/7/22,94.8
2317,2015/7/21,96.3
2317,2015/7/20,95.1
2317,2015/7/17,95.1
2317,2015/7/16,96
2317,2015/7/15,95.7
2317,2015/7/14,94.7
2317,2015/7/13,96.2
2317,2015/7/9,93.4
2317,2015/7/8,94.5
2317,2015/7/7,97.3
2317,2015/7/6,96.3
2317,2015/7/3,97.3
2317,2015/7/2,98
2317,2015/7/1,98
2317,2015/6/30,97
2317,2015/6/29,96.9
2317,2015/6/26,99.2
2317,2015/6/25,99
2317,2015/6/24,97.6
2317,2015/6/23,97.1
2317,2015/6/22,97.2
2317,2015/6/18,94.6
2317,2015/6/17,94.4
2317,2015/6/16,94.8
2317,2015/6/15,94
2317,2015/6/12,95
2317,2015/6/11,95.8
2317,2015/6/10,95.6
2317,2015/6/9,93.2
2317,2015/6/8,94.9
2317,2015/6/5,94.3
2317,2015/6/4,94.5
2317,2015/6/3,97
2317,2015/6/2,97.8
2317,2015/6/1,97.3
2317,2015/5/29,99.1
2317,2015/5/28,98.3
2317,2015/5/27,97.4
2317,2015/5/26,97.4
2317,2015/5/25,96.9
2317,2015/5/22,96.5
2317,2015/5/21,97
2317,2015/5/20,97.5
2317,2015/5/19,98.4
2317,2015/5/18,96.8
2317,2015/5/15,93.1
2317,2015/5/14,93.7
2317,2015/5/13,94.5
2317,2015/5/12,92.7
2317,2015/5/11,93.2
2317,2015/5/8,92.7
2317,2015/5/7,92.1
2317,2015/5/6,93
2317,2015/5/5,93.1
2317,2015/5/4,93.1
2317,2015/4/30,92
2317,2015/4/29,92.1
2317,2015/4/28,93.6
2317,2015/4/27,94.7
2317,2015/4/24,94.6
2317,2015/4/23,93.3
2317,2015/4/22,92
2317,2015/4/21,92.1
2317,2015/4/20,92.8
2317,2015/4/17,92.3
2317,2015/4/16,93.3
2317,2015/4/15,92.1
2317,2015/4/14,93.8
2317,2015/4/13,92.9
2317,2015/4/10,93.1
2317,2015/4/9,93
2317,2015/4/8,93.7
2317,2015/4/7,93.6
2317,2015/4/2,93.2
2317,2015/4/1,91.7
2317,2015/3/31,91.6
2317,2015/3/30,94
2317,2015/3/27,93
2317,2015/3/26,94.4
2317,2015/3/25,94.4
2317,2015/3/24,93.3
2317,2015/3/23,93.5
2317,2015/3/20,93
2317,2015/3/19,91.1
2317,2015/3/18,87.9
2317,2015/3/17,87.3
2317,2015/3/16,87.3
2317,2015/3/13,88
2317,2015/3/12,87.1
2317,2015/3/11,87.3
2317,2015/3/10,87.1
2317,2015/3/9,87.8
2317,2015/3/6,88.8
2317,2015/3/5,88.5
2317,2015/3/4,88.3
2317,2015/3/3,86.3
2317,2015/3/2,87.1
2317,2015/2/26,87.1
2317,2015/2/25,86.3
2317,2015/2/24,85.8
2317,2015/2/13,85.8
2317,2015/2/12,86.2
2317,2015/2/11,84.8
2317,2015/2/10,85.5
2317,2015/2/9,87
2317,2015/2/6,87.3
2317,2015/2/5,87.3
2317,2015/2/4,87.5
2317,2015/2/3,87.4
2317,2015/2/2,86.5
2317,2015/1/30,86.7
2317,2015/1/29,86.7
2317,2015/1/28,87.9
2317,2015/1/27,88.8
2317,2015/1/26,88.8
2317,2015/1/23,87.8
2317,2015/1/22,85.5
2317,2015/1/21,85.3
2317,2015/1/20,84.7
2317,2015/1/19,83.7
2317,2015/1/16,84.1
2317,2015/1/15,84.8
2317,2015/1/14,85.3
2317,2015/1/13,86.3
2317,2015/1/12,85.7
2317,2015/1/9,86.5
2317,2015/1/8,86.9
2317,2015/1/7,85.2
2317,2015/1/6,84.5
2317,2015/1/5,87.2
2317,2014/12/31,87.9
2317,2014/12/30,87.8
2317,2014/12/29,87.8
2317,2014/12/27,88.4
2317,2014/12/26,88
2317,2014/12/25,87.8
2317,2014/12/24,87.8
2317,2014/12/23,87.3
2317,2014/12/22,88
2317,2014/12/19,85.6
2317,2014/12/18,84.8
2317,2014/12/17,84.3
2317,2014/12/16,86
2317,2014/12/15,87.7
2317,2014/12/12,89.6
2317,2014/12/11,89.9
2317,2014/12/10,89.6
2317,2014/12/9,90
2317,2014/12/8,91.9
2317,2014/12/5,93.2
2317,2014/12/4,95.3
2317,2014/12/3,94.5
2317,2014/12/2,92.7
2317,2014/12/1,95.3
2317,2014/11/28,97
2317,2014/11/27,97.1
2317,2014/11/26,97.3
2317,2014/11/25,96.4
2317,2014/11/24,96.5
2317,2014/11/21,96.3
2317,2014/11/20,96.7
2317,2014/11/19,96
2317,2014/11/18,95.5
2317,2014/11/17,95.6
2317,2014/11/14,96.8
2317,2014/11/13,98
2317,2014/11/12,96
2317,2014/11/11,97.7
2317,2014/11/10,98.3
2317,2014/11/7,96.3
2317,2014/11/6,95.9
2317,2014/11/5,98.2
2317,2014/11/4,97.5
2317,2014/11/3,98.1
2317,2014/10/31,96
2317,2014/10/30,95.2
2317,2014/10/29,95
2317,2014/10/28,95.5
2317,2014/10/27,94
2317,2014/10/24,93.2
2317,2014/10/23,95
2317,2014/10/22,94
2317,2014/10/21,93.5
2317,2014/10/20,93.2
2317,2014/10/17,89
2317,2014/10/16,92.2
2317,2014/10/15,93.5
2317,2014/10/14,96
2317,2014/10/13,95.8
2317,2014/10/9,97.6
2317,2014/10/8,96.7
2317,2014/10/7,97.6
2317,2014/10/6,98.5
2317,2014/10/3,99.3
2317,2014/10/2,97.5
2317,2014/10/1,98.4
2317,2014/9/30,96
2317,2014/9/29,97.6
2317,2014/9/26,97.1
2317,2014/9/25,100
2317,2014/9/24,100.5
2317,2014/9/23,100.5
2317,2014/9/22,100.5
2317,2014/9/19,101
2317,2014/9/18,102
2317,2014/9/17,101
2317,2014/9/16,99.5
2317,2014/9/15,101
2317,2014/9/12,99.4
2317,2014/9/11,100
2317,2014/9/10,101
2317,2014/9/9,102
2317,2014/9/5,100.5
2317,2014/9/4,99.9
2317,2014/9/3,101
2317,2014/9/2,100.5
2317,2014/9/1,101.5
2317,2014/8/29,102
2317,2014/8/28,102
2317,2014/8/27,112
2317,2014/8/26,110
2317,2014/8/25,110.5
2317,2014/8/22,110
2317,2014/8/21,108.5
2317,2014/8/20,108.5
2317,2014/8/19,108.5
2317,2014/8/18,107.5
2317,2014/8/15,107.5
2317,2014/8/14,109
2317,2014/8/13,106
2317,2014/8/12,104.5
2317,2014/8/11,104
2317,2014/8/8,102.5
2317,2014/8/7,103.5
2317,2014/8/6,103.5
2317,2014/8/5,102
2317,2014/8/4,105.5
2317,2014/8/1,102
2317,2014/7/31,103.5
2317,2014/7/30,104.5
2317,2014/7/29,105
2317,2014/7/28,105
2317,2014/7/25,108
2317,2014/7/24,110.5
2317,2014/7/22,110
2317,2014/7/21,110.5
2317,2014/7/18,107.5
2317,2014/7/17,106.5
2317,2014/7/16,107.5
2317,2014/7/15,111
2317,2014/7/14,110
2317,2014/7/11,109
2317,2014/7/10,108.5
2317,2014/7/9,105
2317,2014/7/8,104.5
2317,2014/7/7,103.5
2317,2014/7/4,103
2317,2014/7/3,104
2317,2014/7/2,103
2317,2014/7/1,102
2317,2014/6/30,100
2317,2014/6/27,98.6
2317,2014/6/26,98.5
2317,2014/6/25,96.5
2317,2014/6/24,98.2
2317,2014/6/23,97.6
2317,2014/6/20,94.3
2317,2014/6/19,93.9
2317,2014/6/18,94.1
2317,2014/6/17,94
2317,2014/6/16,92.7
2317,2014/6/13,93.2
2317,2014/6/12,93.4
2317,2014/6/11,93.8
2317,2014/6/10,94.1
2317,2014/6/9,93.5
2317,2014/6/6,93.2
2317,2014/6/5,92.9
2317,2014/6/4,93.1
2317,2014/6/3,93
2317,2014/5/30,92.4
2317,2014/5/29,93.5
2317,2014/5/28,93.4
2317,2014/5/27,92.8
2317,2014/5/26,92.5
2317,2014/5/23,93
2317,2014/5/22,92
2317,2014/5/21,90
2317,2014/5/20,90.6
2317,2014/5/19,89.8
2317,2014/5/16,88.8
2317,2014/5/15,88.6
2317,2014/5/14,88.2
2317,2014/5/13,87.9
2317,2014/5/12,87.7
2317,2014/5/9,89.4
2317,2014/5/8,89.1
2317,2014/5/7,88.8
2317,2014/5/6,89
2317,2014/5/5,88.7
2317,2014/5/2,88.8
2317,2014/4/30,86.6
2317,2014/4/29,87.8
2317,2014/4/28,86.4
2317,2014/4/25,87
2317,2014/4/24,88.6
2317,2014/4/23,88.6
2317,2014/4/22,87.8
2317,2014/4/21,87.9
2317,2014/4/18,88
2317,2014/4/17,87.9
2317,2014/4/16,87.5
2317,2014/4/15,87.2
2317,2014/4/14,86.6
2317,2014/4/11,86.1
2317,2014/4/10,86.8
2317,2014/4/9,86.5
2317,2014/4/8,86.4
2317,2014/4/7,86.3
2317,2014/4/3,86.2
2317,2014/4/2,86.2
2317,2014/4/1,86.2
2317,2014/3/31,86.3
2317,2014/3/28,86.3
2317,2014/3/27,86.3
2317,2014/3/26,86
2317,2014/3/25,85.7
2317,2014/3/24,86
2317,2014/3/21,84.7
2317,2014/3/20,84.4
2317,2014/3/19,85.3
2317,2014/3/18,86
2317,2014/3/17,86.7
2317,2014/3/14,85.5
2317,2014/3/13,86.1
2317,2014/3/12,84.7
2317,2014/3/11,84.2
2317,2014/3/10,84.6
2317,2014/3/7,84.7
2317,2014/3/6,84.4
2317,2014/3/5,83
2317,2014/3/4,82.8
2317,2014/3/3,83.1
2317,2014/2/27,84
2317,2014/2/26,83.6
2317,2014/2/25,82.8
2317,2014/2/24,82.7
2317,2014/2/21,83.7
2317,2014/2/20,82.8
2317,2014/2/19,84
2317,2014/2/18,83.8
2317,2014/2/17,83.5
2317,2014/2/14,83.5
2317,2014/2/13,82.7
2317,2014/2/12,82.3
2317,2014/2/11,80.4
2317,2014/2/10,81.7
2317,2014/2/7,81.4
2317,2014/2/6,81.9
2317,2014/2/5,81.3
2317,2014/1/27,84.9
2317,2014/1/24,85
2317,2014/1/23,83.9
2317,2014/1/22,84.2
2317,2014/1/21,84.5
2317,2014/1/20,85.2
2317,2014/1/17,83.8
2317,2014/1/16,83.9
2317,2014/1/15,83.3
2317,2014/1/14,82.3
2317,2014/1/13,81.8
2317,2014/1/10,81.2
2317,2014/1/9,80.5
2317,2014/1/8,79.5
2317,2014/1/7,79
2317,2014/1/6,79
2317,2014/1/3,79.4
2317,2014/1/2,80.4
2317,2013/12/31,80.1
2317,2013/12/30,80.3
2317,2013/12/27,79.9
2317,2013/12/26,79.3
2317,2013/12/25,79
2317,2013/12/24,79.1
2317,2013/12/23,79
2317,2013/12/20,79
2317,2013/12/19,79.3
2317,2013/12/18,78.9
2317,2013/12/17,78.1
2317,2013/12/16,77.6
2317,2013/12/13,78.5
2317,2013/12/12,78.5
2317,2013/12/11,78.2
2317,2013/12/10,79.9
2317,2013/12/9,79.6
2317,2013/12/6,78.5
2317,2013/12/5,78.4
2317,2013/12/4,79
2317,2013/12/3,78.1
2317,2013/12/2,78.2
2317,2013/11/29,78
2317,2013/11/28,75.9
2317,2013/11/27,75.4
2317,2013/11/26,75.5
2317,2013/11/25,75.1
2317,2013/11/22,74.6
2317,2013/11/21,75
2317,2013/11/20,75.8
2317,2013/11/19,75.8
2317,2013/11/18,75.6
2317,2013/11/15,75.3
2317,2013/11/14,75.4
2317,2013/11/13,74.4
2317,2013/11/12,74.5
2317,2013/11/11,74.9
2317,2013/11/8,73.9
2317,2013/11/7,74.5
2317,2013/11/6,74.4
2317,2013/11/5,73.6
2317,2013/11/4,74
2317,2013/11/1,74.4
2317,2013/10/31,74.5
2317,2013/10/30,75
2317,2013/10/29,74
2317,2013/10/28,75
2317,2013/10/25,75.2
2317,2013/10/24,75.8
2317,2013/10/23,75.3
2317,2013/10/22,75.5
2317,2013/10/21,75.1
2317,2013/10/18,75
2317,2013/10/17,73.7
2317,2013/10/16,73.5
2317,2013/10/15,73.8
2317,2013/10/14,74
2317,2013/10/11,75.4
2317,2013/10/9,75.3
2317,2013/10/8,75.8
2317,2013/10/7,75.2
2317,2013/10/4,75.9
2317,2013/10/3,76
2317,2013/10/2,75
2317,2013/10/1,75.5
2317,2013/9/30,75.9
2317,2013/9/27,76.3
2317,2013/9/26,75.8
2317,2013/9/25,76.8
2317,2013/9/24,76.9
2317,2013/9/23,76.2
2317,2013/9/18,75.9
2317,2013/9/17,75.9
2317,2013/9/16,76
2317,2013/9/14,74.8
2317,2013/9/13,75
2317,2013/9/12,74.8
2317,2013/9/11,76
2317,2013/9/10,77
2317,2013/9/9,77
2317,2013/9/6,82.9
2317,2013/9/5,82.2
2317,2013/9/4,82
2317,2013/9/3,82
2317,2013/9/2,81.6
2317,2013/8/30,81.2
2317,2013/8/29,79.8
2317,2013/8/28,79.3
2317,2013/8/27,80
2317,2013/8/26,81.3
2317,2013/8/23,80.5
2317,2013/8/22,80.7
2317,2013/8/20,80.1
2317,2013/8/19,79.4
2317,2013/8/16,79.1
2317,2013/8/15,78.5
2317,2013/8/14,79.1
2317,2013/8/13,79.1
2317,2013/8/12,77.5
2317,2013/8/9,76.3
2317,2013/8/8,77
2317,2013/8/7,77.1
2317,2013/8/6,78.1
2317,2013/8/5,79
2317,2013/8/2,76.9
2317,2013/8/1,76.6
2317,2013/7/31,77.8
2317,2013/7/30,78.7
2317,2013/7/29,78.6
2317,2013/7/26,78.9
2317,2013/7/25,79.2
2317,2013/7/24,79
2317,2013/7/23,77.9
2317,2013/7/22,77.6
2317,2013/7/19,77.4
2317,2013/7/18,78
2317,2013/7/17,77.4
2317,2013/7/16,78.4
2317,2013/7/15,78.5
2317,2013/7/12,78
2317,2013/7/11,78
2317,2013/7/10,75.9
2317,2013/7/9,74.5
2317,2013/7/8,73.4
2317,2013/7/5,74.6
2317,2013/7/4,72.6
2317,2013/7/3,73.2
2317,2013/7/2,73.3
2317,2013/7/1,74.1
2317,2013/6/28,74
2317,2013/6/27,73
2317,2013/6/26,73
2317,2013/6/25,70.2
2317,2013/6/24,70.3
2317,2013/6/21,70
2317,2013/6/20,70.7
2317,2013/6/19,72
2317,2013/6/18,71.5
2317,2013/6/17,71.1
2317,2013/6/14,72.6
2317,2013/6/13,73.4
2317,2013/6/11,75
2317,2013/6/10,76.2
2317,2013/6/7,75.2
2317,2013/6/6,75
2317,2013/6/5,75.8
2317,2013/6/4,76.2
2317,2013/6/3,76.5
2317,2013/5/31,76.7
2317,2013/5/30,77.2
2317,2013/5/29,78.3
2317,2013/5/28,77
2317,2013/5/27,77.3
2317,2013/5/24,76.9
2317,2013/5/23,77.1
2317,2013/5/22,78.3
2317,2013/5/21,77.3
2317,2013/5/20,77.1
2317,2013/5/17,77.6
2317,2013/5/16,78.7
2317,2013/5/15,78.2
2317,2013/5/14,79.2
2317,2013/5/13,79.6
2317,2013/5/10,80.5
2317,2013/5/9,81.6
2317,2013/5/8,79.8
2317,2013/5/7,77.5
2317,2013/5/6,77.9
2317,2013/5/3,77.5
2317,2013/5/2,76.4
2317,2013/4/30,76.2
2317,2013/4/29,75.5
2317,2013/4/26,76.2
2317,2013/4/25,77.4
2317,2013/4/24,78.1
2317,2013/4/23,76.2
2317,2013/4/22,76.9
2317,2013/4/19,77.6
2317,2013/4/18,76.7
2317,2013/4/17,77.7
2317,2013/4/16,77
2317,2013/4/15,77.1
2317,2013/4/12,78.6
2317,2013/4/11,80.5
2317,2013/4/10,80.6
2317,2013/4/9,80.5
2317,2013/4/8,80.8
2317,2013/4/3,83.1
2317,2013/4/2,83.1
2317,2013/4/1,82.8
2317,2013/3/29,83.3
2317,2013/3/28,82.7
2317,2013/3/27,83.5
2317,2013/3/26,83.5
2317,2013/3/25,82.4
2317,2013/3/22,82.9
2317,2013/3/21,82.1
2317,2013/3/20,82.1
2317,2013/3/19,83.2
2317,2013/3/18,81.5
2317,2013/3/15,80.7
2317,2013/3/14,80.5
2317,2013/3/13,80
2317,2013/3/12,80.5
2317,2013/3/11,80.5
2317,2013/3/8,80.5
2317,2013/3/7,80.4
2317,2013/3/6,80.5
2317,2013/3/5,80
2317,2013/3/4,80.5
2317,2013/3/1,81.6
2317,2013/2/27,81.7
2317,2013/2/26,81.7
2317,2013/2/25,82.8
2317,2013/2/23,83.1
2317,2013/2/22,83.2
2317,2013/2/21,83.2
2317,2013/2/20,84.8
2317,2013/2/19,84.1
2317,2013/2/18,82.8
2317,2013/2/6,83.6
2317,2013/2/5,83.1
2317,2013/2/4,84
2317,2013/2/1,84.6
2317,2013/1/31,84.4
2317,2013/1/30,84.9
2317,2013/1/29,84.9
2317,2013/1/28,83.6
2317,2013/1/25,83.4
2317,2013/1/24,82.5
2317,2013/1/23,85
2317,2013/1/22,85.4
2317,2013/1/21,84.6
2317,2013/1/18,85.4
2317,2013/1/17,83.9
2317,2013/1/16,84
2317,2013/1/15,84.2
2317,2013/1/14,87.2
2317,2013/1/11,88.6
2317,2013/1/10,88.6
2317,2013/1/9,87.8
2317,2013/1/8,87
2317,2013/1/7,86.8
2317,2013/1/4,88
